"pubDate","timestamp","title","description","link","rss-url","country","category","keyphrases","key_words"
"Sun, 18 Sep 2022 13:49:24 GMT","1663508964.0","Liz Truss meeting with Irish PM raises hopes Brexit talks with EU will resume","British prime minister and Micheál Martin understood to have agreed there is opportunity for reset of relations  Hopes that talks between the UK and the EU will resume over a protracted dispute about the Brexit arrangements in Northern Ireland have risen after a 45-minute meeting between Liz Truss and the Irish prime minister in Downing Street on Sunday morning.  The taoiseach, Micheál Martin, was one of five world leaders to have “leaders’ meetings” with the British prime minister before the Queen’s funeral on Monday, in what was seen by some as a mark of the UK’s determination to reset soured relations with its neighbour.   Continue reading...","https://www.theguardian.com/uk-news/2022/sep/18/liz-truss-micheal-martin-uk-ireland-brexit-talks-eu","http://www.theguardian.com/world/rss","GB","general","[]","set()"
"Sun, 18 Sep 2022 13:23:01 GMT","1663507381.0","Benjamin Netanyahu gets campaign show on the road in ‘Bibibus’","Former Israeli prime minister rallies supporters from behind bulletproof glass of modified delivery van  As  Israel  prepares to head to the ballot box for the fifth time in less than four years, the former prime minister Benjamin Netanyahu has turned to a new gimmick in the hope of energising a weary electorate: the “Bibibus”.  Likened to the popemobile or an aquarium, the rightwing Likud party leader is on the campaign trail in a modified delivery van, one of the sides of which has been replaced with bulletproof glass.   Continue reading...","https://www.theguardian.com/world/2022/sep/18/benjamin-netanyahu-israel-election-campaign-bibibus","http://www.theguardian.com/world/rss","GB","general","[]","set()"
"Sun, 18 Sep 2022 13:00:14 GMT","1663506014.0","‘Olê, olá, Lula!’ Brazil’s voters sing for a heroic comeback to banish Bolsonaro","Polls show former president Luiz Inácio Lula da Silva is on course for a return to power  It was a scene that could have been plucked from Brazil’s history books: an enraptured crowd, a sea of flags and, on stage above them, a bearded leftist in a bright red shirt.  “The president of hope is here!” the master of ceremonies roared as the star of the show arrived in a police convoy to address the people whose country he is promising to save.   Continue reading...","https://www.theguardian.com/world/2022/sep/18/lula-presidential-return-brazil-polls-banish-bolsonaro","http://www.theguardian.com/world/rss","GB","general","[]","set()"
"Sun, 18 Sep 2022 12:44:20 GMT","1663505060.0","Building collapses after strongest in series of earthquakes shakes Taiwan","Four people were trapped in wreckage and 400 tourists stuck on mountainside after magnitude 6.8 quake  A strong earthquake shook much of Taiwan on Sunday, toppling a three-storey building and temporarily trapping four people inside, stranding about 400 tourists on a mountainside and knocking part of a passenger train off its tracks.  The magnitude 6.8 quake was the largest among dozens that have rattled the island’s south-eastern coast since Saturday evening, when  a 6.4 quake struck the same area . There were no immediate reports of serious injuries.   Continue reading...","https://www.theguardian.com/world/2022/sep/18/taiwan-earthquake-damage-hualien","http://www.theguardian.com/world/rss","GB","general","[]","set()"
"Sun, 18 Sep 2022 12:42:39 GMT","1663504959.0","Rare ‘special warning’ issued as violent typhoon makes landfall in Japan","More than 7 million people urged to take refuge as Typhoon Nanmadol hits south-west of country with 150mph winds  Typhoon Nanmadol made landfall in south-western Japan on Sunday night, with authorities urging millions of people to take shelter from the powerful storm’s high winds and torrential rain.  The storm officially made landfall at about 7pm local time (11am BST) as its eyewall – the region just outside the eye – arrived near Kagoshima, the Japan Meteorological Agency (JMA) said.   Continue reading...","https://www.theguardian.com/world/2022/sep/18/japan-typhoon-landfall-special-warning","http://www.theguardian.com/world/rss","GB","general","[]","set()"
"Sun, 18 Sep 2022 09:00:10 GMT","1663491610.0","California’s fast-food industry calls for referendum on new labor legislation","Law provides for councils to represent workers, but opponents claim menu prices will increase and restaurants will close  The fast-food industry is seeking to overturn one of the most significant labor wins in recent American history by trying to scrap a new law in California that will establish an industry council for the sector on wage standards and other regulations, including safety.  The Fast Food Accountability and Standards Recovery Act, AB 257, was signed into law by the California governor, Gavin Newsom, on 5 September in what is seen as a huge fillip to a US labor movement seeking to capitalize on a wave of unionization drives.   Continue reading...","https://www.theguardian.com/us-news/2022/sep/18/california-labor-law-fast-food-industry-referendum","http://www.theguardian.com/world/rss","GB","general","[]","set()"
"Sun, 18 Sep 2022 09:00:09 GMT","1663491609.0","Laughing all the way to the West Bank: the blind Palestinian comedian tearing down barriers","Joke by joke, standup sensation Sherihan El Hadwa is challenging lazy stereotypes about victimhood  On a small stage in Tulkarm, a city in the north of the occupied West Bank, Sherihan El Hadwa emerges from the wings to a Palestinian pop song. Dancing and waving the long white cane she uses to navigate the world, the visually impaired comedian already has her audience laughing and clapping along to the music.  Hadwa did not have an obvious route into standup comedy, and the many difficulties of life as a disabled woman in the Palestinian territories are not a straightforwardly humorous topic.   Continue reading...","https://www.theguardian.com/world/2022/sep/18/blind-palestinian-standup-comedian-sheriahan-el-hadwa-stereotypes","http://www.theguardian.com/world/rss","GB","general","[]","set()"
"Sun, 18 Sep 2022 08:00:09 GMT","1663488009.0","Russia’s underperforming military capability may be key to its downfall","Despite superior firepower, Russian forces have failed to fulfil their potential and face a dispiriting battle to regain the upper hand over Ukraine    Russia-Ukraine war: latest update    Viewed purely in terms of the size of their formations and equipment, Russian ground forces in Ukraine still pose a serious threat on a number of axes. In practice, however, it is highly unlikely the Russian military can recover from its  increasingly terminal trajectory on the battlefield , though its defeat will take time and bitter fighting. To understand why, it is necessary to examine the force beyond its equipment and personnel.  The US assesses military capability through the abbreviation DOTMLPF. That senior US officers regularly try to roll this off the tongue as an acronym may exemplify military absurdity, but the abbreviation is somewhat redeemed by being fairly comprehensive. It stands for: doctrine, organisation, training, materiel, leadership and education, personnel and facilities. Looking at the Russian military across these categories reveals why it is underperforming its potential and struggling to regenerate.   Continue reading...","https://www.theguardian.com/world/2022/sep/18/russia-military-underperforming-ukraine","http://www.theguardian.com/world/rss","GB","general","[]","set()"
"Sun, 18 Sep 2022 07:38:33 GMT","1663486713.0","Australia live news update: Albanese meets King and UK PM ahead of Queen’s funeral; Grace Brown wins silver at Wollongong cycling worlds","Downing Street frames conversation between Australian PM and the British leader as chat rather than formal bilateral talks. This blog is now closed    Anthony Albanese describes ‘very warm’ meeting with King Charles ahead of Queen’s funeral   Get our  free news app ,  morning email briefing  or  daily news podcast     China is watching world’s response to Ukraine crisis ,  Marles says    Marles  is asked about what the situation in Ukraine and the relationship between China and Russia may mean for the situation regarding  Taiwan . Specifically, Marles is asked what will happen if China moved to reunify Taiwan with the mainland using military force.  The way in which the world has reacted to Russia … has been very impressive, but so, too, has the incredible resistance of the Ukrainian people. People fight for the homeland. It has been remarkable and more than expected.  China will be watching this, as I guess we all are.  I think it says something about where the whole conflict is at. There is a degree of humiliation for Russia in relation to this.  I didn’t imagine when the invasion first occurred that Ukraine would be able to provide the resistance that it has.   Continue reading...","https://www.theguardian.com/australia-news/live/2022/sep/18/australia-live-news-update-albanese-king-charles-british-pm-of-queens-funeral-londonaustralia-pandemic-covid-cases","http://www.theguardian.com/world/rss","GB","general","[]","set()"
"Sun, 18 Sep 2022 07:00:08 GMT","1663484408.0","Beijing-backed Chinese language schools in UK to be replaced with teachers from Taiwan","MPs in talks with Taiwan to help phase out Confucius Institutes as relations between the countries worsen  A group of cross-party MPs is in talks with Taiwan to provide Mandarin teachers to the UK as the   government seeks to phase out Chinese state-linked Confucius Institutes, the   Observer has learned.  There are currently 30 branches of the Confucius Institute operating across the UK. Although  controversies have existed for many years , they have continued to teach Britons Chinese language, culture and business etiquette. These schools are effectively joint ventures between a host university in Britain, a partner university in China, and the Chinese International Education Foundation (CIEF), a Beijing-based organisation.   Continue reading...","https://www.theguardian.com/world/2022/sep/18/beijing-backed-chinese-language-schools-in-uk-to-be-replaced-with-teachers-from-taiwan","http://www.theguardian.com/world/rss","GB","general","[]","set()"
"Sun, 18 Sep 2022 07:00:07 GMT","1663484407.0","‘I can’t stay silent’: Roe reversal powers new generation to sign up and vote","Huge bloc of women expected to turn out in November midterms to protect abortion rights – could it alter the election outcome?  Sonya Koenig is scared. A 19-year-old student from Kalamazoo, Michigan, Koenig often stays up until 2am thinking. Sometimes she paces up and down the hall, or speaks to her roommate about nightmare scenarios in which she ends up pregnant and in need of an abortion.  “Being in college, I hear stories all the time of women getting drugged at parties, or just walking down the street, and something unfortunate can happen,” says Koenig, a freshman at Michigan State University. “A guy can walk away, but [these abortion bans] mean the woman has to choose: ‘Do I want to give this baby up … or raise this child with no help from anybody?’ That’s a really hard decision.”   Continue reading...","https://www.theguardian.com/world/2022/sep/18/roe-v-wade-abortion-us-politics-november-midterms","http://www.theguardian.com/world/rss","GB","general","[]","set()"
"Sun, 18 Sep 2022 06:39:06 GMT","1663483146.0","South Korean founder of failed cryptocurrency Terra denies he is ‘on the run’","Do Kwon’s whereabouts are still unknown since a South Korean court issued an arrest warrant earlier this week  Do Kwon, the South Korean founder of the failed cryptocurrency Terra wanted by police, has denied he was on the run after Singapore investigators said he was not in the city-state as had been believed.  Kwon’s whereabouts have been thrown into question after a statement from Singapore police late on Saturday, and his tweets did not reveal where he was.   Continue reading...","https://www.theguardian.com/technology/2022/sep/18/south-korean-founder-of-failed-cryptocurrency-terra-denies-he-is-on-the-run","http://www.theguardian.com/world/rss","GB","general","[]","set()"
"Sun, 18 Sep 2022 06:00:06 GMT","1663480806.0","Special master ruling shows Trump’s takeover of courts has started to sting","Aileen Cannon, who Trump nominated in 2020, granted his wish over the Mar-a-Lago search – a maverick decision that is the thin end of the wedge  In the first televised presidential debate between Donald Trump and Joe Biden in 2020, the sitting president was asked why voters should re-elect him to the White House. He gave a  relatively obscure  answer – it was all about the judges, he said.  By the end of his first term in office, Trump bragged, he would have smashed all records for the number of his appointments to the federal bench. “I’ll have approximately 300 federal judges.”   Continue reading...","https://www.theguardian.com/us-news/2022/sep/18/trump-special-master-mar-a-lago-judiciary-courts","http://www.theguardian.com/world/rss","GB","general","[]","set()"
"Sun, 18 Sep 2022 05:29:41 GMT","1663478981.0","Moses Kibet wins Sydney marathon in record time on Australian soil","Cosmas Matolo and Chalu Deso Gelmisa come second and third  All three better previous fastest time in Australian races   Kenyan Moses Kibet has claimed a historic victory in the Sydney marathon as the top three finishers all bettered the previous fastest time on Australian soil.  Kibet clocked a winning time of two hours, seven minutes and three seconds on Sunday, crossing the line just two seconds ahead of countryman Cosmas Matolo.   Continue reading...","https://www.theguardian.com/sport/2022/sep/18/moses-kibet-wins-sydney-marathon-in-record-time-on-australian-soil","http://www.theguardian.com/world/rss","GB","general","[]","set()"
"Sun, 18 Sep 2022 05:16:00 GMT","1663478160.0","Victorian government pledges $1bn to rebuild hospital to be renamed in honour of Queen Elizabeth","Maroondah hospital could lose Aboriginal name in change Daniel Andrews says is a mark of respect to Queen’s ‘unwavering commitment to healthcare’   Get our  free news app ,  morning email briefing  or  daily news podcast    The Victorian government has promised to rebuild a hospital in Melbourne’s east at a cost of more than $1bn and rename it in honour of the Queen if Labor is re-elected in November.  The premier, Daniel Andrews, said on Sunday his government would redevelop and expand Maroondah hospital in East Ringwood to accommodate an extra 9,000 inpatients a year.   Sign up to receive an email with the top stories from Guardian Australia every morning    Continue reading...","https://www.theguardian.com/australia-news/2022/sep/18/victorian-government-pledges-1bn-to-rebuild-hospital-to-be-renamed-in-honour-of-queen-elizabeth","http://www.theguardian.com/world/rss","GB","general","[]","set()"
"Sun, 18 Sep 2022 05:00:05 GMT","1663477205.0","Liz Truss’s first big diplomatic meeting with Biden postponed","Meeting rearranged for Wednesday in New York as Bidens travel to UK for Queen’s funeral  Liz Truss’s planned meeting with Joe Biden in Downing Street, which was to be her first major diplomatic event as prime minister, has been rescheduled for Wednesday at the UN.  Officials from both countries said that a meeting in the margins of the UN general assembly would allow “fuller” bilateral discussion and was not the result of friction. But, whenever the two leaders meet, they face disagreements over Northern Ireland.   Continue reading...","https://www.theguardian.com/politics/2022/sep/18/prime-minister-trusss-first-big-diplomatic-meeting-cancelled-joe-biden","http://www.theguardian.com/world/rss","GB","general","[]","set()"
"Sat, 17 Sep 2022 21:16:47 GMT","1663449407.0","Joe and Jill Biden fly to London for funeral of Queen Elizabeth II","State funeral will be attended by almost 100 presidents and heads of government  Joe Biden and his wife Jill arrived in the UK on Saturday to attend the funeral of Queen Elizabeth, who the US president has described as “more than a monarch” and a woman who “defined an era”.  The Queen’s state funeral on Monday is to be attended by almost 100 presidents and heads of government, and the Bidens were traveling without any former US presidents.   Continue reading...","https://www.theguardian.com/us-news/2022/sep/17/joe-biden-jill-funeral-queen-elizabeth-ii","http://www.theguardian.com/world/rss","GB","general","[]","set()"
"Sat, 17 Sep 2022 18:29:24 GMT","1663439364.0","Puerto Rico under hurricane warning as tropical storm Fiona nears","Residents warned of heavy rain, potential landslides, severe flooding and power outages  Tropical Storm Fiona was expected to become a hurricane as it neared Puerto Rico on Saturday, threatening to dump up to 20 inches (51cm) of rain as people braced for potential landslides, severe flooding and power outages.  The storm previously battered various eastern Caribbean islands, with one death reported in the French territory of Guadeloupe. Regional prefect Alexandre Rochatte told reporters on Saturday that the body was found on the side of a road after floods washed away a home in the capital of Basse-Terre.   Continue reading...","https://www.theguardian.com/weather/2022/sep/17/puerto-rico-fiona-hurricane-warning","http://www.theguardian.com/world/rss","GB","general","[]","set()"
"Sun, 18 Sep 2022 17:30:20 GMT","1663522220.0","The Guardian view on schools: grammars are not the answer | Editorial","Energy costs and teacher shortages should be top priorities for the new prime minister. Instead she is stuck in the past  A new school year is under way, and already pressures are acute. The  six-month freeze  on energy bills promised by the prime minister offers short-term relief but leaves headteachers to puzzle over what happens next. Schools in England are expected to turn to reserves – if they have them. With a 5% pay rise for teachers also due to come out of existing budgets, finances are precarious.  Teaching assistants’ jobs are at risk, along with  educational trips . Senior Conservative figures are among those  warning  that high inflation and funding shortfalls are placing headteachers in an impossible position. The post-pandemic catchup is far from complete, after the  botched outsourcing  of the main tutoring contract. Added to these problems is a shortage of teachers that ministers have known about for years. A recruitment and retention strategy announced in 2019 has not brought results. Instead, new figures show that the situation is getting worse, with vacancies at their  highest level since 2010 . This year just 25% of the required number of trainee physics teachers have been recruited. Almost half of teachers say they  plan to quit  within five years.   Continue reading...","https://www.theguardian.com/commentisfree/2022/sep/18/the-guardian-view-on-schools-grammars-are-not-the-answer","http://feeds.theguardian.com/theguardian/politics/rss","GB","politics","[]","set()"
"Sun, 18 Sep 2022 17:25:19 GMT","1663521919.0","The Guardian view on Channel 4 privatisation: a moment to step back | Editorial","The new culture secretary would be wise to abort a move that makes no economic sense and few people want anyway  The teetering in tray that faces the government after its long, hot summer offers opportunities as well as challenges, not least for the new culture secretary, Michelle Donelan. The proposed  privatisation of Channel 4  is one of them: here is the perfect opportunity to quietly drop plans that, even according to the government’s  own consultation paper , hardly anyone wants. Nadine Dorries led the Department for Digital, Culture, Media and Sport   (DCMS) up to the top of the ideological hill, like the grand old Duke of York, without checking that her muskets were primed. So the government’s tactics, such as meddling with the wording of the channel’s annual report to bring it to heel, looked petty and ridiculous because its field commander  appeared not to understand  what exactly it would be privatising.  The set-up of Channel 4 is admittedly complicated. Established by Margaret Thatcher’s government in 1982 to produce “innovative, alternative content that challenges the status quo”, it is publicly owned but commercially funded. Unlike the BBC – which is financed through the licence fee – it makes no call on taxpayers, who would therefore have no financial gain from its privatisation. The advertising market on which it relies is tough, but there are better ways to support it than to flog it off, such as taxing online advertising on commercial streaming platforms,  as suggested by  the Media Reform Coalition.   Continue reading...","https://www.theguardian.com/commentisfree/2022/sep/18/the-guardian-view-on-channel-4-privatisation-a-moment-to-step-back","http://feeds.theguardian.com/theguardian/politics/rss","GB","politics","[]","set()"
"Sun, 18 Sep 2022 17:22:03 GMT","1663521723.0","No 10 chief of staff spoken to by FBI about work for banker accused of bribery","Mark Fullbrook was interviewed as witness in proceedings against Julio Herrera Velutini  Mark Fullbrook, the new Downing Street chief of staff, has been interviewed by the FBI as a witness about work he did for a banker accused of bribery, it emerged on Sunday.  Fullbrook was working as a political consultant when he provided research in 2020 for Julio Herrera Velutini, a Venezuelan-Italian banker accused of bribing the governor of Puerto Rico around the same time.   Continue reading...","https://www.theguardian.com/politics/2022/sep/18/no-10-chief-of-staff-spoken-to-by-fbi-about-work-for-banker-accused-of-bribery","http://feeds.theguardian.com/theguardian/politics/rss","GB","politics","[]","set()"
"Sun, 18 Sep 2022 16:29:30 GMT","1663518570.0","Kwasi Kwarteng to announce network of low-tax investment zones","Regulations will be relaxed in up to 12 places, with taxes cut to incentivise investment  The chancellor, Kwasi Kwarteng, is expected to announce the creation of a network of low-tax, low-regulation investment zones in an emergency budget on Friday.  Planning regulations will be relaxed in up to 12 places earmarked for this status, and taxes will be cut to incentivise investment.   Continue reading...","https://www.theguardian.com/politics/2022/sep/18/kwasi-kwarteng-to-announce-network-of-low-tax-investment-zones","http://feeds.theguardian.com/theguardian/politics/rss","GB","politics","[]","set()"
"Sun, 18 Sep 2022 13:49:24 GMT","1663508964.0","Liz Truss meeting with Irish PM raises hopes Brexit talks with EU will resume","British prime minister and Micheál Martin understood to have agreed there is opportunity for reset of relations  Hopes that talks between the UK and the EU will resume over a protracted dispute about the Brexit arrangements in Northern Ireland have risen after a 45-minute meeting between Liz Truss and the Irish prime minister in Downing Street on Sunday morning.  The taoiseach, Micheál Martin, was one of five world leaders to have “leaders’ meetings” with the British prime minister before the Queen’s funeral on Monday, in what was seen by some as a mark of the UK’s determination to reset soured relations with its neighbour.   Continue reading...","https://www.theguardian.com/uk-news/2022/sep/18/liz-truss-micheal-martin-uk-ireland-brexit-talks-eu","http://feeds.theguardian.com/theguardian/politics/rss","GB","politics","[]","set()"
"Sun, 18 Sep 2022 11:49:44 GMT","1663501784.0","King Charles meets Liz Truss as UK prepares for Queen’s funeral","Monarch will also meet leaders of countries where he is head of state before reception for overseas guests    Death of the Queen and King Charles’s accession – latest updates    King Charles is meeting Liz Truss at Buckingham Palace as the nation prepares for the funeral of Queen Elizabeth II on Monday, the climax of 11 days of  national mourning .  Charles was scheduled to meet the prime minister in the 1844 room at Buckingham Palace at 12.15pm on Sunday, before meetings with prime ministers of countries where he is also head of state. They include Kausea Natano of Tuvalu; Gaston Browne of Antigua and Barbuda, and James Marape of Papua New Guinea.   Continue reading...","https://www.theguardian.com/uk-news/2022/sep/18/king-charles-meets-liz-truss-uk-prepares-queen-funeral","http://feeds.theguardian.com/theguardian/politics/rss","GB","politics","[]","set()"
"Sun, 18 Sep 2022 11:06:10 GMT","1663499170.0","Forget ‘levelling up’ – Liz Truss isn’t even pretending to care about inequality | John Harris","Under Boris Johnson, the agenda failed because of incoherence and incompetence. For our new PM, the problem’s ideological  As this most strange and surreal of national moments has unfolded, voices of power and influence have constantly talked about national unity and shared feeling. The media are suddenly  awash  with “we” and “us”. All those flowers, flags and banners embody the same message: that whatever this country’s tensions and resentments, the United Kingdom remains exactly that. But, by a grim accident of timing, when politics resumes this week the biggest story will be about something that suggests the exact opposite: a government so unconcerned by the huge gaps that divide people and places that it is going to widen them even further.  Friday will see the much-trailed “fiscal event” in which the new chancellor, Kwasi Kwarteng, will outline the  details  of the government’s energy prize freeze and the tax cuts promised by Liz Truss in her campaign for the Tory leadership. The Resolution Foundation  reckons  that, on average, the richest tenth of households will benefit from these measures by about £4,700 a year, while the poorest tenth will receive £2,200. By way of adding insult to injury, towards the end of last week news broke of Kwarteng’s push to  remove  the existing cap on banker’s bonuses, a legacy of our membership of the EU. As with Truss’s  hostility  to an extended windfall tax on the big energy companies, here was more proof of her government’s key intention: to “go for growth” by privileging wealthy and powerful people and interests, in the hope that doing so might boost the UK’s output.  John Harris is a Guardian columnist   Continue reading...","https://www.theguardian.com/commentisfree/2022/sep/18/levelling-up-liz-truss-boris-johnson-britain-inequalities","http://feeds.theguardian.com/theguardian/politics/rss","GB","politics","[]","set()"
"Sun, 18 Sep 2022 10:00:11 GMT","1663495211.0","Kwarteng accused of bid to avoid scrutiny of £30bn tax cut package","Chancellor thought to be delaying full budget until next year, preventing spending watchdog from assessing his plans  Kwasi Kwarteng is paving the way to delay his first full budget until next year, amid growing concerns that he is avoiding scrutiny of a huge programme of tax cuts likely to break the government’s existing fiscal rules.  The chancellor will unveil his plans for £30bn in tax cuts and more details of the energy price cap announced by Liz Truss as part of a “mini-budget” on Friday. It is likely to frame the political debate for some time. However, he is preparing to overhaul existing fiscal rules in the months ahead to ensure the programme can satisfy them.   Continue reading...","https://www.theguardian.com/politics/2022/sep/18/kwasi-kwarteng-tax-cut-budget-scrutiny-chancellor","http://feeds.theguardian.com/theguardian/politics/rss","GB","politics","[]","set()"
"Sun, 18 Sep 2022 10:00:11 GMT","1663495211.0","Windfarm windfall set to spark debate about funding of UK monarchy","Demand for leases of land for renewable energy projects is set to generate hundreds of millions for the crown estate  The royal family stands to benefit from a huge windfall from the boom in offshore energy, potentially sparking a debate about funding the monarchy.  The Treasury has confirmed that an official review of the sovereign grant, which stands at £86.3m a year, is ongoing and is expected to come into effect from April next year. Officials say they want to ensure the funding is at “appropriate” levels.   Continue reading...","https://www.theguardian.com/uk-news/2022/sep/18/windfarm-windfall-set-to-spark-debate-about-funding-of-uk-monarchy","http://feeds.theguardian.com/theguardian/politics/rss","GB","politics","[]","set()"
"Sun, 18 Sep 2022 09:44:46 GMT","1663494286.0","After the mourning, Truss and Kwarteng will find themselves on a sticky wicket | Larry Elliott","Britain’s problems are not high taxation or overregulation but poor growth caused by low investment  Crunch time will come quickly for Liz Truss. After 10 days of national mourning to mark the death of Elizabeth II, Britain’s economic problems will return to centre stage this week. On Thursday the Bank of England  announces its latest decision on interest rates . The following day Kwasi Kwarteng’s debut as chancellor will be  the latest in a string of mini-budgets . Both will be significant occasions.  In one sense, Truss has benefited from attention being on the monarchy rather than on politics during her first two weeks in the job. She has been able to settle in at Downing Street and think about what to do with her new-found power. In cricketing parlance, the prime minister has had time to play herself in.   Continue reading...","https://www.theguardian.com/business/2022/sep/18/liz-truss-kwasi-kwarteng-on-a-sticky-wicket","http://feeds.theguardian.com/theguardian/politics/rss","GB","politics","[]","set()"
"Sun, 18 Sep 2022 09:00:10 GMT","1663491610.0","King Charles may find political tussles with Liz Truss hard to avoid","Though he has pledged to stay out of politics, the King is a man of strong views, many of which differ from the prime minister’s    Death of the Queen and King Charles’s accession – latest updates    Charles has pledged to stand above politics now that he has succeeded his mother as monarch. But he is a man of strong views. During his weekly audiences with the prime minister, Liz Truss, there will be things on which they might not see eye-to-eye.   Continue reading...","https://www.theguardian.com/uk-news/2022/sep/18/king-charles-liz-truss-political-tussles","http://feeds.theguardian.com/theguardian/politics/rss","GB","politics","[]","set()"
"Sun, 18 Sep 2022 07:30:07 GMT","1663486207.0","Liz Truss can’t speak for the national mood because she really doesn’t understand it | Andrew Rawnsley","King Charles grasps that new leaders need to earn loyalty and respect. The prime minister appears not to Stop all the clocks, cut off the telephone, Prevent the dog from barking with a juicy bone, Silence the pianos and with muffled drum Bring out the coffin, let the mourners come. The barking of politics appears to have been respectfully hushed since the death of the Queen. Parliamentarians were given a couple of days to deliver their eulogies and start swearing loyal oaths to Charles III before both chambers were shuttered. The unlucky Lib Dems felt obliged to scrub their party conference. Partisan cut and thrust has been heavily discouraged until Elizabeth II reaches her final resting place in the royal crypt at Windsor.  Yet politics has not been as absent as it may have seemed. In many ways, the days since her death have been intensely political. Start with the man who now occupies the apex of public life. Charles has been mourner-in-chief while simultaneously introducing himself to the country as its new sovereign. The solemnities, which reach their climax with tomorrow’s state funeral at Westminster Abbey, have been alternated with a whistlestop tour of gladhanding in London, Edinburgh, Cardiff and Belfast. His sister, his eldest son and other members of team Windsor have fanned out to other locations around the kingdom.   Continue reading...","https://www.theguardian.com/commentisfree/2022/sep/18/liz-truss-cant-speak-for-national-mood-doesnt-really-understnd-it","http://feeds.theguardian.com/theguardian/politics/rss","GB","politics","[]","set()"
"Sun, 18 Sep 2022 07:00:08 GMT","1663484408.0","Beijing-backed Chinese language schools in UK to be replaced with teachers from Taiwan","MPs in talks with Taiwan to help phase out Confucius Institutes as relations between the countries worsen  A group of cross-party MPs is in talks with Taiwan to provide Mandarin teachers to the UK as the   government seeks to phase out Chinese state-linked Confucius Institutes, the   Observer has learned.  There are currently 30 branches of the Confucius Institute operating across the UK. Although  controversies have existed for many years , they have continued to teach Britons Chinese language, culture and business etiquette. These schools are effectively joint ventures between a host university in Britain, a partner university in China, and the Chinese International Education Foundation (CIEF), a Beijing-based organisation.   Continue reading...","https://www.theguardian.com/world/2022/sep/18/beijing-backed-chinese-language-schools-in-uk-to-be-replaced-with-teachers-from-taiwan","http://feeds.theguardian.com/theguardian/politics/rss","GB","politics","[]","set()"
"Sun, 18 Sep 2022 07:00:06 GMT","1663484406.0","Jacob Rees-Mogg’s imperial measurements consultation ‘biased’ after no option given to say no","‘It’s a nonsense’: government facing claims of manipulating questions to get desired result from survey on ‘Brexit bonus’  It was meant to be one of the sure-fire wins for Brexit, but plans to bring back imperial measurements face criticism over claims of a biased government review.  Ministers were keen to launch a  review to revive imperial measurements  – such as pounds and ounces – and the Department for Business, Energy and Industrial Strategy (BEIS), now overseen by Jacob Rees-Mogg, conducted a government consultation over the summer. However, the questions appeared to have something missing.   Continue reading...","https://www.theguardian.com/politics/2022/sep/18/metric-system-imperial-measures-consultation-brexit","http://feeds.theguardian.com/theguardian/politics/rss","GB","politics","[]","set()"
"Sun, 18 Sep 2022 06:00:06 GMT","1663480806.0","Tory MPs fear Liz Truss’s policies will create a ‘complete open goal’ for Labour","Bankers’ bonuses, the NHS and tax cuts that favour the rich are all causing jitters on the benches behind the new prime minister  It is less than a fortnight since Liz Truss formed a new government after a summer of bitter Conservative party infighting. It is just days until her  chancellor reveals significant plans  that are likely to dominate British politics and frame the next election.  Yet the Palace of Westminster has rarely been so becalmed. As mourners have  wound their way into Westminster Hall  to pay their respects to the Queen, a building that would ordinarily be a hotbed of political jousting, plotting and intrigue has instead become a site of pilgrimage, respect and quiet reflection.   Continue reading...","https://www.theguardian.com/politics/2022/sep/18/liz-truss-policies-tory-mps-open-goal-labour","http://feeds.theguardian.com/theguardian/politics/rss","GB","politics","[]","set()"
"Sun, 18 Sep 2022 06:00:06 GMT","1663480806.0","Kwarteng follows dirty work at Treasury with bonus cap farce","After sacking the his top official, the new chancellor’s next act was politically crass and insensitive. It does not bode well  One of the themes of the coverage of our late Queen’s life has been what a good sense of humour she had. But I did not see any references to the day it fell to her to make her speech at the opening of parliament on 21 June 2017.  On that day her monarchical duty, in the Queen’s speech, was to outline the proposed legislation that would prepare the UK for its departure from the European Union.   Continue reading...","https://www.theguardian.com/business/2022/sep/18/kwarteng-follows-dirty-work-at-treasury-with-bonus-cap-farce","http://feeds.theguardian.com/theguardian/politics/rss","GB","politics","[]","set()"
"Sun, 18 Sep 2022 05:00:05 GMT","1663477205.0","Liz Truss’s first big diplomatic meeting with Biden postponed","Meeting rearranged for Wednesday in New York as Bidens travel to UK for Queen’s funeral  Liz Truss’s planned meeting with Joe Biden in Downing Street, which was to be her first major diplomatic event as prime minister, has been rescheduled for Wednesday at the UN.  Officials from both countries said that a meeting in the margins of the UN general assembly would allow “fuller” bilateral discussion and was not the result of friction. But, whenever the two leaders meet, they face disagreements over Northern Ireland.   Continue reading...","https://www.theguardian.com/politics/2022/sep/18/prime-minister-trusss-first-big-diplomatic-meeting-cancelled-joe-biden","http://feeds.theguardian.com/theguardian/politics/rss","GB","politics","[]","set()"
